temp,humid,press,error
50.48088116,29.2091139,74.83481785,0
47.62372415,32.30746429,70.94710092,0
52.02375449,27.95300686,72.1955731,0
50.47924609,30.14901372,75.507068,0
45.01857479,24.75711249,68.85961698,0
51.76605666,30.78112398,77.30891614,0
53.99957211,26.89341475,81.36921779,0
57.67955069,26.0455898,91.04289975,0
50.10470769,31.55614465,77.407942,0
50.69794897,30.63101259,76.1656951,0
54.81979042,28.66986753,87.40370328,0
50.82602559,36.8131013,77.2783926,0
48.10814483,29.41756712,69.00896943,0
45.81687466,29.39635192,69.521968,0
52.73806381,31.95691584,78.88427509,0
46.17928929,30.26163701,69.39052047,0
53.42196873,32.96228535,80.87391588,0
47.63550332,30.83234641,72.01326281,0
50.79570188,32.28326743,74.04829833,0
48.88318481,31.32999124,72.55808694,0
53.52380071,31.93591129,80.2978225,0
50.90253921,29.87204109,73.49545759,0
55.87728606,30.66758333,85.42106799,0
46.74896696,29.18689352,73.88921506,0
51.24158924,31.81250852,77.46947094,0
50.14202564,25.96188395,74.15761213,0
50.83983071,32.17840887,71.65589715,0
54.78776351,32.99407605,79.13982876,0
51.75595409,32.22528533,78.31238886,0
46.55742377,29.68770684,72.36100873,0
51.60053246,31.51568763,76.96062994,0
48.75314187,27.670264,70.15523027,0
48.57993509,32.51130664,71.12785215,0
53.13757198,26.70235413,78.56190048,0
48.19298005,31.78119336,68.42437535,0
48.86080902,31.59797218,72.67008105,0
50.09722176,31.22018351,76.93060616,0
52.83855769,28.65874907,75.8942727,0
51.74476941,32.2804987,76.49787401,0
49.29675526,24.48820541,69.89652435,0
46.51961102,30.57431373,69.48332847,0
47.72049473,33.15287602,73.62315453,0
48.03685674,30.60014695,72.96670238,0
49.55212717,35.51457044,71.96129536,0
55.96028911,27.174542,84.12839629,0
47.9735917,31.82822196,71.29252073,0
49.1125128,27.34198653,73.64302894,0
43.84280479,29.62084146,65.36521752,0
51.80171328,32.22711776,78.32931406,0
45.26765362,31.87629098,68.2637057,0
47.28023143,36.23861604,72.65321411,0
53.12700611,28.9457798,79.92369293,0
43.68521471,33.85800403,68.90768349,0
50.28776124,29.23709944,76.47009422,0
52.40278894,27.89729974,81.56080408,0
54.57633271,25.13113932,83.30499911,0
47.23972067,30.48801188,69.51400954,0
48.12792545,28.43608318,74.67772397,0
55.41330897,32.54255211,85.48831771,0
49.92481957,28.41479774,69.14311213,0
47.7912082,28.57019533,70.58992161,0
47.84754249,31.06396583,74.65683195,0
47.08233103,35.16364739,72.73227262,0
48.68098338,26.73405036,70.10064006,0
53.26466143,33.05283841,81.61451577,0
52.66329821,32.6223159,82.44941711,0
46.47718909,29.33716209,70.92918048,0
50.64375822,32.02624886,73.01392498,0
48.79352079,29.14717072,71.62265052,0
49.53092082,29.66371412,73.8653113,0
51.11457405,30.24124228,79.22718642,0
49.52418438,29.02262517,75.74877404,0
43.43874221,24.91963786,69.08446867,0
50.14100734,29.21053986,77.25274483,0
46.18475915,30.69611091,70.38221342,0
52.24138524,34.50276786,77.73340921,0
47.96051632,31.47587138,74.74969801,0
48.18496203,29.43185344,72.28843973,0
49.97329152,30.17982958,72.90813715,0
51.73338186,30.9820211,77.69641444,0
49.49076855,28.86310182,74.05244166,0
54.92654832,32.04671105,80.40274209,0
54.94645358,34.87526447,84.07535734,0
55.14640578,28.91055378,82.4387522,0
49.29704383,33.6225908,74.73674299,0
45.55412463,32.62897891,66.76936974,0
53.66023554,31.61173458,80.16101092,0
48.75096414,30.33577686,74.67509854,0
50.11449894,31.01335161,74.6780918,0
51.88496031,29.34782048,77.09675732,0
45.1866908,35.51060551,72.1486636,0
54.88736362,27.84479053,82.96343528,0
52.62488699,33.40483408,80.40394354,0
51.05681475,34.64916516,78.07769798,0
52.67275025,29.030597,79.20305265,0
51.67085762,33.49754088,78.56153568,0
50.35048435,30.43194404,73.57970292,0
49.07667703,30.18707937,76.51143265,0
47.78257318,29.77630892,74.16775929,0
50.86164284,25.1588067,76.6728934,0
51.08360918,31.64377187,76.63812552,0
53.24959641,34.33065529,77.39514847,0
50.60198003,27.88583873,77.96159198,0
47.44039545,32.54201597,70.65051957,0
45.27130146,29.74438382,69.126486,0
49.91762487,32.9936699,76.13934654,0
49.70572525,35.05811049,74.20808577,0
45.40846131,27.61724292,68.13650771,0
53.22339542,30.64740509,76.9994696,0
53.21788924,25.68079288,81.18496245,0
47.53014451,29.87397804,70.07016606,0
52.41794633,31.45819921,78.53289699,0
52.85849259,35.25872882,80.89610088,0
50.11534123,34.67272115,75.00167414,0
47.15450412,34.92749502,74.70424211,0
54.84014461,28.41872417,80.46261078,0
51.1427643,29.26450479,77.19511795,0
49.24688763,25.00708373,74.69697778,0
52.31853619,27.85453347,76.43985872,0
54.86662546,25.64451239,82.47475621,0
48.50851956,31.09661069,72.37301583,0
52.07426764,27.90902999,78.56303031,0
55.82948051,26.69573319,84.65151673,0
46.6503055,28.93375669,72.77195991,0
48.35223923,26.44536913,73.10470651,0
48.20643476,30.92705046,73.4037904,0
49.52501859,30.85334248,77.28615982,0
49.37007879,29.05286223,70.88659071,0
50.90238632,27.80797356,75.83118584,0
47.53887344,25.98167588,71.38465389,0
48.13200953,31.66606982,69.08689362,0
50.90387145,30.68616222,76.50916812,0
50.46473558,31.39294639,70.98549154,0
52.62223943,29.08069386,80.34443459,0
51.22806507,29.34622948,73.88552674,0
52.31553991,34.32599745,75.97093998,0
46.57114388,28.1982454,70.90540453,0
48.84975107,29.06206793,69.9394799,0
55.54513985,32.23167625,87.42527033,0
51.17623414,30.90873389,76.99755674,0
52.24217888,23.86013338,78.16908216,0
50.81820421,24.93633981,78.63369202,0
51.27600757,28.0175062,76.75459368,0
49.30728785,32.73089899,74.44219415,0
60.71473765,32.01501923,90.76030612,0
49.88503635,31.88323229,75.56992953,0
42.72549102,27.09316574,65.13829264,0
53.31879997,31.80314128,77.43192347,0
48.34324115,27.23614891,70.75251578,0
49.81761768,32.84189761,73.40759642,0
48.41587835,28.4683046,72.56464109,0
49.58395116,30.84487823,75.06724798,0
49.1472587,24.37650479,78.03305935,0
49.87087467,25.95333326,75.35639231,0
49.84159555,33.27203231,74.41370597,0
49.53738407,32.07523161,72.87631455,0
49.49636832,26.34618968,76.21511761,0
53.92555536,33.85677517,80.86452809,0
52.66232696,30.05988331,78.9921321,0
47.80265336,28.55969813,72.80513472,0
53.7704625,27.22975441,81.61309375,0
53.39493353,33.50382168,80.8400857,0
48.33978701,35.05494449,72.51734669,0
54.57155605,30.53482265,82.04419166,0
47.95032217,34.57799675,72.69012237,0
44.47390448,29.15635484,62.86246436,0
53.30457796,30.3249258,79.88872168,0
49.64144366,30.39446777,76.42374443,0
52.93076469,26.52987333,78.43551802,0
47.73739351,31.49837068,67.42585227,0
46.21468996,32.12907942,66.55196483,0
53.69561537,29.4795791,80.69381812,0
45.31690847,31.10311648,68.24321259,0
44.22323933,25.45495946,66.29793466,0
41.61658311,27.5661905,61.48656646,0
46.88268685,30.39426388,68.49403463,0
43.49177612,27.69101261,65.6286381,0
49.89318355,30.76102995,74.97763871,0
43.29074795,29.32136924,64.68834293,0
46.71717974,25.10851047,71.82059849,0
56.99618599,30.50391468,85.89694786,0
51.03537272,31.75973904,75.36099601,0
50.15841703,33.03720073,74.52043764,0
45.13774406,28.90029578,67.58275419,0
49.263207,29.81554896,74.14119205,0
50.14432569,25.51467399,77.88931888,0
45.18445761,35.89466822,71.1528409,0
50.37854204,34.51502457,74.62992244,0
53.57369737,29.90449795,78.32173179,0
48.95522564,29.62547468,72.34707544,0
49.40829089,21.20933147,74.95268887,0
43.87371075,33.10578769,67.47613883,0
45.80229839,31.68858354,67.88721788,0
53.1730853,32.43843561,77.93127479,0
48.01534806,28.78425553,72.78774443,0
47.2108651,28.59171352,72.06348349,0
49.82760162,32.33402919,73.46596801,0
46.52475227,33.75646164,70.44485335,0
50.37954952,33.37164863,72.30592514,0
45.91997697,30.56177273,68.66857134,0
52.32200001,29.02004489,79.92002902,0
46.82883267,26.84408873,73.21069039,0
53.96080496,27.89474844,81.54553334,0
49.96990204,31.40265142,74.47135278,0
47.46306671,29.14633987,68.3826782,0
52.73438183,34.92421255,79.55831494,0
45.87650936,33.45706809,70.07828188,0
48.35880306,28.1945726,74.56553612,0
49.99977342,26.35301381,75.48608355,0
46.74310819,29.63649959,69.0178256,0
52.99203634,23.97424359,81.6188204,0
50.84893549,27.23806037,75.22555842,0
45.48111586,30.50470303,69.31364976,0
48.26419924,26.04032532,71.26453863,0
54.95430961,33.7992879,83.11779273,0
42.71996227,31.48554267,65.13622735,0
48.71326211,28.45727883,75.04155966,0
53.79780878,29.3391226,83.56319343,0
47.39977879,35.58469237,73.72012606,0
47.96334155,32.80796535,70.8846693,0
49.71587309,31.14065743,74.27977217,0
54.47416888,25.75344369,79.36420313,0
48.08329401,34.88883396,71.65357044,0
48.66805412,33.15720321,73.05071547,0
48.69694617,29.55478384,72.23749939,0
56.61779025,28.35090579,83.91951624,0
56.56035827,29.43628818,86.90469776,0
51.1585592,28.58764333,77.53608289,0
52.21210573,32.28948154,75.76313738,0
54.47219608,24.57713617,82.11015593,0
47.19249839,29.05777688,70.02028445,0
53.52748713,30.34126792,82.92268562,0
46.238358,30.31070411,65.7529555,0
48.08674549,26.46318914,71.01247086,0
52.72131559,26.45354133,77.90867276,0
45.7139579,33.26749615,67.63778879,0
49.57979384,26.32641272,76.28484826,0
47.41473531,33.02595287,66.41738615,0
49.23314189,28.55290405,73.43360848,0
41.60423268,33.23938905,64.10779037,0
44.68540069,28.73676448,68.98833604,0
47.9003683,26.50058604,70.75239672,0
52.7823873,32.56966457,77.81402464,0
49.47909295,29.94782633,74.91106657,0
50.00853775,34.34572976,75.31488,0
52.06466813,32.67660026,78.23580843,0
47.36139097,29.31172011,63.43933006,0
50.85088197,28.6509972,74.02197855,0
47.58390045,30.07011703,69.64940454,0
44.81699152,30.57063005,68.511507,0
48.82730062,27.35475442,70.35943152,0
51.72141759,32.52581872,75.48887126,0
51.01576715,28.80790952,76.21488272,0
49.96450852,28.73091676,72.37157242,0
57.1770958,28.37793499,87.05135151,0
51.23873648,30.6930518,76.07529736,0
52.93620802,27.92384219,83.07012389,0
56.71443002,30.40491033,83.81220759,0
46.11774403,38.29980921,68.02404964,0
46.88363537,29.83917162,71.93432963,0
55.23113668,28.69798579,81.53603116,0
47.60581179,24.99693232,74.43185433,0
50.08904969,30.15066577,76.09940442,0
52.67211917,28.87332564,78.68658277,0
55.26465855,30.45482278,88.59840329,0
54.48693241,24.80703165,82.70770733,0
53.20817801,30.47238826,80.11322105,0
47.68187386,30.91354553,71.25765728,0
52.384588,26.10869994,80.65120607,0
50.94281598,28.82307242,73.37757135,0
46.02120362,24.50800091,68.66942938,0
54.25189714,34.72650281,75.7105308,0
52.4217096,30.99168983,77.56574915,0
50.13647024,29.4612345,76.90055899,0
49.30072382,29.50969251,76.7155474,0
46.40509657,33.39433082,70.81958533,0
50.59857222,29.71750334,77.17779551,0
51.40531736,30.99245031,73.67617306,0
47.50653505,34.55588868,69.90305495,0
53.48661215,28.96149856,83.17872825,0
46.70839086,26.72209403,69.01486627,0
43.63069895,27.52649828,65.17408362,0
53.11918127,34.2859915,78.06764794,0
48.78990189,30.27428493,71.31734986,0
49.62191124,28.49300614,73.49232841,0
47.48744983,32.92093314,69.90906282,0
45.18211172,32.99387216,69.68817117,0
53.76571212,28.5730567,81.07930738,0
47.93339305,27.08418949,73.93785723,0
54.98285746,25.2884142,79.69981119,0
52.42192456,24.61833324,81.08379313,0
49.05572556,29.20504064,73.62650079,0
46.7422928,27.32041216,73.79213596,0
47.80261404,35.57542323,71.59836878,0
46.36243061,30.17561326,66.55684228,0
56.26134008,24.17355137,86.96045137,0
50.49332369,34.25618783,75.46700906,0
53.45061663,30.48513093,75.87169478,0
46.19794385,32.11493844,69.58730514,0
50.54310539,32.04610433,76.27711433,0
53.53358582,30.8896697,82.45260421,0
48.99496771,31.57002789,66.31746391,0
53.09334338,30.71628202,81.93775402,0
46.74629626,26.68084228,69.17025089,0
51.13820184,33.07171651,73.27074075,0
48.8624707,29.36983076,74.38438385,0
51.92616407,31.65390665,78.71268376,0
44.06633621,31.25876744,65.25527485,0
52.13679391,35.44695619,76.65757905,0
57.79491178,29.2417491,85.94487762,0
49.92612206,29.12398751,74.1957425,0
50.10242639,29.64920478,72.64676357,0
50.53864845,29.69282677,77.79395702,0
44.41407287,23.18214687,64.43670861,0
51.27843992,28.07217048,78.96404183,0
45.18377077,30.8996552,64.19778702,0
48.71696121,29.97523046,72.72106225,0
47.79434913,28.00566224,71.65993495,0
51.50374697,28.93316062,79.16821221,0
53.03821716,27.59528466,79.1526313,0
50.83622257,28.46084817,75.33847503,0
45.88715459,28.38182964,68.43207671,0
49.00257417,32.68611254,75.46587497,0
55.87823403,33.04917381,81.40613714,0
43.92486271,32.80075528,63.84595707,0
49.17264196,31.2801054,69.84556643,0
48.34367579,27.87503255,76.57001107,0
50.36224209,32.87949135,73.22387368,0
52.24464685,29.05724824,74.59610697,0
54.8260729,30.06915662,80.62131108,0
49.18930282,34.0146616,72.55904374,0
52.43702399,30.25197857,81.58644799,0
51.49922043,30.74185209,76.3190322,0
51.42304189,25.76166154,77.7181014,0
48.30822821,31.46102788,68.8807827,0
47.00803559,27.05998006,70.92802037,0
46.69987066,33.03581897,66.7522135,0
47.73068837,29.44620247,70.96884246,0
50.96505973,23.29149347,74.92784763,0
52.28284818,28.92593969,78.54081526,0
50.97040654,29.31589639,77.72442723,0
48.35313471,31.45642568,69.85791017,0
55.41791033,32.01153717,80.85402864,0
54.55659687,29.01670727,82.22207332,0
48.93799966,33.03860458,74.78157091,0
47.52970578,20.49883401,74.12930906,0
50.39064486,27.85803301,74.64218383,0
53.80189594,26.66290719,77.71988655,0
50.99829493,26.23744947,76.87069384,0
51.66964611,32.87911911,75.91518174,0
49.36375963,32.4875112,72.19679905,0
51.36881269,27.67268994,79.86957318,0
54.63363335,33.53417101,83.18788365,0
49.28099366,30.30440068,72.46533475,0
50.4299232,28.7349477,75.60746173,0
50.76144943,27.92123161,75.97082017,0
50.85117607,27.66518482,76.60695534,0
45.76433337,31.41832457,67.83462083,0
44.36939403,31.9504647,62.75396599,0
46.94103479,30.71550364,68.45885183,0
50.50382689,23.84934697,74.69174716,0
51.6615685,30.88907597,77.54857628,0
48.40797632,31.69618969,70.44737576,0
54.13177245,27.99238318,81.57022855,0
49.57047208,30.12975163,73.59316519,0
50.06094799,24.4083471,73.57247179,0
49.41810839,26.31009281,71.58661033,0
52.11342222,29.07074657,79.0186201,0
51.99696031,31.05503812,79.59588223,0
47.30473118,26.43922384,72.05567322,0
54.57099133,28.97638181,83.1047559,0
46.71492063,28.53066066,70.83653818,0
50.23768104,31.58403142,71.83970221,0
49.17681028,34.26312831,73.20697766,0
46.85302497,35.16276096,67.41477253,0
49.77463824,25.29467986,77.40038151,0
47.77755868,29.85595742,71.63831057,0
50.21872173,26.66241207,77.86759429,0
51.20925788,29.80576515,74.75324224,0
54.41578811,31.26875784,81.43994373,0
50.92215266,30.2444727,76.90997748,0
48.16632398,29.8529649,71.58768168,0
48.82514057,34.44911752,73.61328965,0
50.41993432,32.16296818,78.59422839,0
50.28038249,29.18203662,73.35674689,0
54.18605879,32.61269342,84.48033646,0
48.35407362,28.72477169,74.77610982,0
42.32883619,24.67427148,64.79708088,0
48.35323876,26.44602752,72.09648454,0
47.06582688,30.43793768,71.3594299,0
48.93552663,24.64041944,71.12222141,0
51.17475273,29.54281651,76.9339234,0
50.53157699,28.63929247,76.98544589,0
49.91009598,32.99775841,73.31647852,0
50.59874633,26.04586853,75.13753731,0
49.62164668,24.20469306,75.05765706,0
50.5910568,28.74107778,78.53313262,0
40.30683498,31.90428939,60.45394278,0
49.19211953,33.2097558,72.92685961,0
49.66744784,27.27201895,74.20834021,0
48.97621485,31.41079124,75.78467417,0
49.34616121,26.66570866,72.73621715,0
52.10993035,27.7535176,77.56443074,0
48.20568401,31.70278418,71.04400445,0
56.6021063,32.15445163,84.49452638,0
52.06489079,27.00185775,78.52472739,0
49.98107825,31.42469497,77.03937377,0
49.38001309,24.39450056,69.82086907,0
49.74043314,29.39202328,75.72162754,0
47.25407879,26.59725592,69.09793842,0
49.71439238,27.57690198,75.75772858,0
50.83605055,26.17176794,78.7333458,0
51.73862485,31.66087919,79.59912729,0
51.73906934,31.66162341,77.92452157,0
49.17536736,27.92639866,75.43204891,0
45.75175324,31.12674692,66.74086199,0
47.99269212,30.78381766,71.85337801,0
54.83657913,29.61464474,85.29381089,0
52.68817494,36.4745106,77.45375135,0
47.71611727,30.04291527,70.83582515,0
50.01093546,28.85283891,74.62618626,0
46.23299394,28.88465996,70.1616333,0
48.34418937,30.47823601,71.97724625,0
49.26438997,29.1168129,73.88976667,0
48.9150802,27.41871972,72.36345377,0
52.86980579,30.37268249,75.65465204,0
45.74382226,33.54699494,69.00192164,0
47.40370319,32.82829914,71.98449485,0
45.87593609,30.60913347,71.57825106,0
46.28794036,27.79380956,69.16817962,0
50.37216769,30.5592888,72.76883447,0
45.1986784,33.25392907,66.29000121,0
52.26160634,33.57356779,79.4731942,0
49.25955267,31.07906118,73.72026998,0
50.96773021,29.39174175,75.74543504,0
48.69750044,32.31613778,76.78586849,0
53.09743915,32.05903864,83.10213474,0
49.41697182,24.72690116,72.26226648,0
51.78221077,31.97585269,79.49137813,0
49.40266285,32.13386502,74.71211906,0
50.87262316,27.33842572,76.33605379,0
50.74990982,27.72850771,79.36792599,0
47.07707645,27.95921159,72.94613136,0
51.30762731,25.74975124,74.04724086,0
49.04312903,30.93927579,76.33167617,0
51.89146409,27.6428418,77.7604396,0
43.54251967,29.78884849,64.11819835,0
51.09033669,30.76553256,78.52514565,0
55.58878276,26.96814889,84.18296518,0
52.50517624,30.73579612,77.00947172,0
47.9526472,31.16934305,70.30677522,0
44.92384275,32.48278376,66.61071792,0
52.22805866,35.90330727,77.3170759,0
49.75825033,23.72369469,75.69293613,0
51.77211265,30.960943,78.41564297,0
50.34589617,27.87251148,74.24754444,0
50.08892878,24.22482398,71.81837431,0
58.87587634,32.52489187,85.64581597,0
49.98161012,33.99659965,76.71252619,0
49.52226437,28.82511687,72.29377561,0
49.63565397,30.63274889,74.67575136,0
48.24938985,29.80776978,68.84776971,0
52.97039868,31.302593,80.2497177,0
48.938737,32.64160725,77.24715831,0
51.90782812,31.03481201,75.20560771,0
50.85380909,31.03730979,77.38010817,0
53.65695759,33.77920963,81.03036025,0
51.26053879,29.50601333,78.72657608,0
46.35984566,32.76919371,69.27728785,0
46.02053664,27.53399873,69.57645485,0
54.22510744,34.82125484,81.70160941,0
48.17386759,32.21347618,73.40648702,0
46.03819226,28.7887214,67.37906298,0
47.9911442,23.65635556,72.37161382,0
53.79387586,29.99906785,82.31146499,0
45.739361,26.45457177,70.94502269,0
47.40051439,30.89890381,72.09222941,0
47.99957747,34.35350647,69.73545314,0
46.24643038,30.48017938,66.26248922,0
46.44701798,29.46596216,70.4877781,0
45.44567607,31.02661621,66.1452266,0
48.9352735,22.91140767,72.82734153,0
47.95238554,30.72281059,73.95181019,0
45.03890648,31.86083207,71.80999297,0
53.76000784,29.2219751,80.51536641,0
46.01276351,32.93567723,68.7871445,0
50.83410114,29.61697628,78.2781376,0
46.77570022,32.30099629,72.29136039,0
52.0049506,36.81931532,81.41064224,0
52.86749707,29.71082661,79.69438484,0
47.36715924,24.1736035,69.78500494,0
44.22885281,28.99022483,66.35870653,0
52.08736196,24.82232999,76.88378455,0
55.62740164,31.83371348,83.92072187,0
51.24708362,33.92805292,75.13414605,0
50.48163326,32.08763899,77.52646281,0
52.45928183,30.96092464,80.08390305,0
52.29516454,28.06522363,78.72081341,0
47.5130335,34.72694924,71.32070334,0
48.02254607,32.25982864,71.64093327,0
51.83337065,30.85340867,80.37456638,0
49.56795996,30.61458096,76.7267749,0
53.94981679,30.33488208,81.21615889,0
47.88697356,31.35664927,70.11716058,0
52.25182975,28.16001846,76.02404799,0
51.02791394,34.5757498,77.11711234,0
49.62068731,30.45701926,73.15490709,0
52.0402146,28.69929817,77.28693082,0
46.98509854,31.1247556,72.02515653,0
51.92065604,23.15474272,78.29581455,0
54.12497189,26.64510336,83.18356397,0
49.60866593,29.90576054,69.94518839,0
49.25403245,26.03258067,73.42694818,0
47.99105856,37.31824219,76.4201641,0
49.95918834,24.99575606,69.93246049,0
52.05860206,31.03770225,79.77320752,0
47.5469951,34.96731946,72.15650013,0
45.96092732,31.44386118,71.51279309,0
48.87275027,29.06931734,72.96194181,0
45.86082506,28.34356775,71.17194647,0
51.56965532,32.01976647,79.78829459,0
48.71993069,27.59918796,73.47345622,0
44.73379447,29.64154167,64.77266794,0
48.95417746,32.07359582,75.25727525,0
49.42215504,29.07636292,72.18635857,0
51.34740684,30.26253003,76.74635712,0
49.56390937,29.08774112,76.23968054,0
55.60617937,27.09060719,85.59340447,0
48.44388845,33.56745145,71.96991472,0
49.81280435,34.17919872,75.9731724,0
49.69126816,29.04990014,71.45182901,0
49.15211485,29.20327152,72.78341047,0
50.42727676,29.46630198,78.57875292,0
51.62369389,31.61640982,80.12231693,0
54.02029611,27.2840992,82.36887184,0
45.29223162,29.73442408,67.65467846,0
48.46897138,30.78887717,74.3979777,0
48.65668572,31.92612645,72.9385722,0
52.81355089,21.65748818,79.55678355,0
48.93001082,31.21020963,73.57178204,0
44.31447322,31.03754029,64.92066922,0
50.26319139,33.02318471,76.84663671,0
49.89893231,28.42120795,72.70850394,0
50.5392547,28.44494038,77.36057175,0
46.87951136,33.60754976,68.39806209,0
55.15710404,25.31052988,81.29150463,0
49.02842065,34.88727087,67.86093626,0
49.43510942,37.66768338,73.84049723,0
47.29997429,31.43235505,71.32833939,0
47.20699399,32.44229542,72.464636,0
46.33178912,25.53125488,72.1194357,0
48.82006744,27.91632064,70.24967431,0
47.12725448,33.17358764,72.6605367,0
56.16940202,31.08544604,83.32603453,0
44.33452286,29.45571761,66.35766409,0
46.61500836,30.6986074,69.71197582,0
48.79575671,31.52092945,72.29460573,0
52.02047383,29.1207129,76.25088864,0
48.75872936,29.91316217,73.69652746,0
52.02789018,29.89107788,79.66412536,0
47.03958833,26.84316306,68.03983907,0
50.1778734,30.97078388,75.22789259,0
55.23212326,35.41075774,81.59016038,0
47.09676681,35.19588639,72.83699377,0
51.25870303,25.57080211,77.87521364,0
50.62078256,31.71189366,78.94858407,0
43.24539504,32.02651134,61.77056256,0
48.23308836,28.76846861,74.41802574,0
53.39345572,27.1073999,80.41551439,0
50.40523302,26.03755706,74.15750263,0
46.36319311,28.66588866,70.52319665,0
52.07233182,31.05002741,81.24056427,0
48.56263116,29.52582547,76.053175,0
51.08015218,28.16720074,78.26466468,0
51.13076034,26.25253011,74.71293114,0
46.6439132,31.05214878,70.5855967,0
52.3694841,33.19962734,79.23907131,0
46.9774736,27.21923408,72.95024364,0
46.0826424,31.34528689,68.79421324,0
47.35151304,24.36157427,71.05841312,0
48.9617299,28.02760167,72.13557746,0
50.32820947,32.18881236,76.82848885,0
47.6822488,26.64669837,71.09255223,0
52.23445794,28.18668983,78.72364408,0
50.75439255,34.25390049,75.1924888,0
47.91560535,27.80146806,71.96788726,0
52.66697875,27.43816554,76.83964212,0
53.48320507,31.72754509,80.54658594,0
49.35505087,29.28099016,75.43123341,0
44.67868594,32.30620758,70.71293575,0
48.77746222,34.03730754,74.85759582,0
49.12547986,30.97665649,71.44837477,0
50.73613822,29.1902463,75.3856139,0
49.49472071,27.37101978,71.02269089,0
50.73208081,25.72436712,76.12526135,0
54.60227087,33.33510524,78.3549592,0
48.4102577,30.54287144,70.21263194,0
48.52708315,33.99840283,74.98313831,0
46.07250406,32.96677595,70.83082979,0
49.9740186,28.14908844,71.92029365,0
52.93043895,26.4393399,78.50077809,0
48.0024291,28.10247935,72.78863016,0
50.10782151,31.13006742,71.90739787,0
52.55030865,27.80654419,79.34548234,0
51.14861072,27.41632424,75.50721081,0
50.97639088,29.57702757,78.86192214,0
49.32706164,32.80230186,73.59023292,0
51.44562277,30.91961969,77.8870091,0
53.04291165,33.53512545,79.34612626,0
44.87302467,26.29931489,68.64242593,0
52.1856062,26.82876858,76.74227046,0
49.70372058,29.7325089,75.89208746,0
48.41003341,36.49710415,75.03297575,0
42.67077264,32.02285834,67.67728026,0
45.85894603,26.80016177,71.95599827,0
55.09417698,29.77157864,81.5690218,0
47.9343544,30.66214437,73.05583105,0
46.74569369,28.29394276,71.733535,0
48.63072213,31.83982497,74.12617291,0
47.76455833,29.53066159,73.15379444,0
50.3730759,29.10200785,76.40750107,0
54.55092103,33.78077036,80.73587074,0
48.24015215,24.87101729,72.77444933,0
50.46287015,27.11458397,77.38787863,0
46.55828858,27.54807306,70.76064365,0
50.56713033,27.81374086,74.09545894,0
46.75454263,31.46542787,69.31333071,0
52.71291866,33.28959849,78.65975099,0
53.59996295,32.74812378,80.71449088,0
50.48436909,26.94131362,73.77236463,0
45.0818091,29.6777463,69.21262531,0
55.35550644,31.35679564,79.31813101,0
50.93036756,30.72000886,77.45295472,0
53.51136289,33.9172422,81.28011119,0
48.34732038,27.97399729,73.80917789,0
48.80412823,30.46895826,67.07221707,0
50.33135933,28.82030786,72.79848802,0
53.34020503,30.75322506,79.30491552,0
50.42897008,26.76330926,75.9800192,0
46.22949856,27.21318684,69.18146504,0
50.78596759,27.80966742,74.55145819,0
54.88860258,28.30899207,84.89899185,0
50.19741885,34.6437698,75.94418727,0
50.38815657,33.52620574,74.79272502,0
46.21236877,29.36205099,67.3434101,0
45.79103274,30.51879988,68.82297569,0
48.08692358,25.21669195,74.64778626,0
49.02044706,29.46212296,73.60103025,0
50.31218221,30.47884414,75.40417844,0
50.49787092,33.43705264,75.87937117,0
54.80572295,30.98041416,82.44981616,0
50.17606232,31.29867018,74.79772032,0
53.19326807,30.89328867,77.84419209,0
49.882012,30.80700357,77.88104661,0
54.34671083,25.80972247,82.79505146,0
44.38880756,28.74972699,70.81747814,0
48.2038047,34.3046604,73.30081893,0
52.94910019,32.47168933,78.9610664,0
52.79458884,30.20014593,78.53189172,0
51.15519831,31.97832419,74.42691156,0
52.83763095,27.16533177,83.45212778,0
51.83920318,25.25982131,77.72474136,0
52.0209468,28.85374034,79.60353342,0
54.47736616,31.61376917,83.63998655,0
52.95942206,30.32348965,81.60096335,0
52.98142012,33.04187604,84.56786975,0
50.06125628,31.05435155,74.90106062,0
48.25444937,30.13452659,72.01794993,0
48.02131974,33.98245486,72.36094019,0
52.25283379,33.39712734,79.87633374,0
42.68461831,29.7057261,64.38468168,0
46.07846544,26.69085042,68.57999562,0
47.11023894,27.27791552,69.23348362,0
49.25713586,29.51564659,72.33700483,0
42.10568589,28.89956585,63.6974742,0
53.77616391,34.97328699,78.66648936,0
51.80052571,24.95959755,74.07272337,0
55.9537472,29.80722664,84.16109985,0
53.18664341,26.80132054,82.10522495,0
53.09113799,30.35040561,80.96032889,0
56.75202809,31.1467945,85.09226646,0
48.28712574,28.78530908,73.23669227,0
45.4896248,31.59144424,64.9402058,0
49.30292781,29.40411918,72.57511139,0
49.22946392,28.74633382,76.21243337,0
51.7036402,30.41550439,81.06408482,0
51.53894855,34.71971889,75.87264104,0
49.91923223,33.81007463,73.23246427,0
50.93474451,31.66132382,79.4739519,0
49.57384782,23.52167506,76.97625183,0
52.256101,25.54701506,77.2070325,0
50.20892225,32.95875172,75.21520572,0
49.20366313,28.57308432,73.12209472,0
52.78875341,30.70453127,80.19140722,0
53.78246381,28.1085738,83.80847955,0
54.01236148,31.55365989,82.0828513,0
47.02917593,32.87396983,70.31595507,0
48.39665838,26.37111678,69.90238755,0
44.89551172,27.55928572,68.89919384,0
49.28430495,25.00881476,71.48056312,0
